state,station_no,station_name,latitude,longitude,year,month,storage_percent_full,capacity_GL,owner
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2023,3,73.6,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2023,4,61.7,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2023,5,50.8,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2023,6,55.8,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2023,7,52.8,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2023,8,49.4,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2023,9,57.1,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2023,10,59.3,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2023,11,67.3,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2023,12,74.3,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2024,1,76.2,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2024,2,57.9,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2024,3,74.4,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2024,4,44.9,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2024,5,50.7,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2024,6,51.5,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2024,7,48.3,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2024,8,44.2,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2024,9,50.4,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2024,10,53.7,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2024,11,58.1,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2024,12,70.4,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2025,1,69.8,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2025,2,62.1,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2025,3,68.0,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2025,4,59.5,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2025,5,57.5,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2025,6,52.8,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2025,7,42.7,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2025,8,45.6,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2025,9,57.1,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2025,10,61.3,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2025,11,62.5,236.0,NSW - Water NSW
NSW,NSW004,NSW Lower Dam #4,-36.689199,141.656358,2025,12,67.0,236.0,NSW - Water NSW
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2020,1,77.1,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2020,2,76.0,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2020,3,76.3,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2020,4,69.8,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2020,5,70.3,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2020,6,58.0,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2020,7,65.5,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2020,8,59.7,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2020,9,69.9,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2020,10,68.1,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2020,11,71.1,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2020,12,89.9,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2021,1,94.2,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2021,2,75.7,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2021,3,80.1,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2021,4,85.0,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2021,5,65.6,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2021,6,73.7,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2021,7,71.8,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2021,8,64.9,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2021,9,72.7,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2021,10,65.2,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2021,11,93.4,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2021,12,84.6,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2022,1,94.6,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2022,2,92.1,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2022,3,92.9,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2022,4,77.2,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2022,5,76.0,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2022,6,74.5,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2022,7,75.0,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2022,8,78.0,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2022,9,71.9,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2022,10,75.8,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2022,11,92.9,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2022,12,76.2,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2023,1,95.2,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2023,2,82.6,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2023,3,80.7,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2023,4,71.7,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2023,5,70.5,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2023,6,74.7,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2023,7,70.4,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2023,8,70.1,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2023,9,71.3,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2023,10,67.1,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2023,11,75.7,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2023,12,82.4,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2024,1,83.5,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2024,2,79.8,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2024,3,81.7,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2024,4,73.6,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2024,5,66.1,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2024,6,75.8,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2024,7,63.2,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2024,8,59.5,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2024,9,76.9,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2024,10,78.0,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2024,11,86.7,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2024,12,78.8,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2025,1,87.6,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2025,2,71.7,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2025,3,81.5,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2025,4,70.8,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2025,5,58.6,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2025,6,69.3,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2025,7,50.9,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2025,8,51.6,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2025,9,68.9,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2025,10,75.2,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2025,11,82.6,169.3,BoM
NSW,NSW005,NSW Valley Reservoir #5,-33.965828,150.860445,2025,12,84.9,169.3,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2020,1,46.6,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2020,2,37.8,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2020,3,49.7,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2020,4,52.8,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2020,5,63.5,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2020,6,57.4,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2020,7,52.2,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2020,8,65.0,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2020,9,41.8,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2020,10,47.8,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2020,11,41.0,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2020,12,37.3,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2021,1,45.7,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2021,2,58.8,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2021,3,60.1,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2021,4,58.7,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2021,5,72.0,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2021,6,62.5,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2021,7,63.0,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2021,8,74.0,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2021,9,68.7,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2021,10,57.4,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2021,11,48.4,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2021,12,60.3,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2022,1,41.9,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2022,2,49.9,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2022,3,58.6,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2022,4,73.0,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2022,5,69.5,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2022,6,73.7,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2022,7,68.8,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2022,8,74.3,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2022,9,67.8,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2022,10,52.7,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2022,11,61.9,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2022,12,59.3,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2023,1,53.0,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2023,2,49.7,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2023,3,47.4,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2023,4,44.3,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2023,5,64.1,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2023,6,73.3,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2023,7,74.2,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2023,8,71.7,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2023,9,62.7,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2023,10,64.7,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2023,11,58.7,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2023,12,47.0,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2024,1,47.2,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2024,2,41.3,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2024,3,51.4,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2024,4,45.4,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2024,5,50.9,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2024,6,68.2,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2024,7,68.8,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2024,8,65.6,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2024,9,58.7,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2024,10,38.8,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2024,11,47.7,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2024,12,47.3,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2025,1,41.0,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2025,2,41.3,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2025,3,57.9,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2025,4,53.8,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2025,5,61.9,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2025,6,67.5,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2025,7,58.2,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2025,8,64.0,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2025,9,67.1,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2025,10,65.1,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2025,11,49.4,53.2,BoM
NT,NT001,NT East Reservoir #1,-13.485524,136.522433,2025,12,44.1,53.2,BoM
NT,NT002,NT West Dam #2,-13.639951,133.974364,2020,1,35.5,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2020,2,34.5,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2020,3,47.5,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2020,4,46.0,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2020,5,59.7,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2020,6,60.7,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2020,7,62.4,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2020,8,48.8,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2020,9,60.6,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2020,10,49.9,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2020,11,41.1,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2020,12,40.5,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2021,1,35.7,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2021,2,50.1,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2021,3,45.2,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2021,4,48.2,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2021,5,52.2,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2021,6,71.7,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2021,7,62.6,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2021,8,74.2,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2021,9,58.1,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2021,10,46.1,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2021,11,44.6,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2021,12,55.1,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2022,1,47.4,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2022,2,46.4,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2022,3,54.3,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2022,4,61.4,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2022,5,70.0,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2022,6,75.7,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2022,7,66.2,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2022,8,59.0,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2022,9,60.9,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2022,10,59.9,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2022,11,47.6,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2022,12,43.9,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2023,1,46.4,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2023,2,45.4,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2023,3,49.5,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2023,4,49.8,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2023,5,58.0,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2023,6,57.5,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2023,7,69.7,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2023,8,69.2,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2023,9,48.3,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2023,10,48.8,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2023,11,40.4,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2023,12,41.8,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2024,1,38.8,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2024,2,32.0,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2024,3,38.8,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2024,4,43.3,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2024,5,55.6,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2024,6,58.4,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2024,7,55.0,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2024,8,59.1,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2024,9,51.1,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2024,10,47.7,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2024,11,54.4,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2024,12,48.7,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2025,1,32.5,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2025,2,46.7,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2025,3,50.2,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2025,4,43.5,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2025,5,60.3,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2025,6,68.2,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2025,7,53.6,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2025,8,53.5,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2025,9,61.5,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2025,10,52.0,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2025,11,48.7,62.5,NT - Power and Water
NT,NT002,NT West Dam #2,-13.639951,133.974364,2025,12,43.7,62.5,NT - Power and Water
NT,NT003,NT West Dam #3,-22.122617,134.288273,2020,1,42.8,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2020,2,34.3,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2020,3,36.1,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2020,4,40.7,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2020,5,37.9,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2020,6,50.7,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2020,7,55.7,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2020,8,49.0,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2020,9,50.2,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2020,10,37.5,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2020,11,36.8,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2020,12,35.9,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2021,1,41.8,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2021,2,32.4,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2021,3,43.0,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2021,4,60.7,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2021,5,52.7,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2021,6,59.4,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2021,7,60.2,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2021,8,68.7,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2021,9,63.4,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2021,10,55.5,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2021,11,39.8,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2021,12,44.2,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2022,1,46.1,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2022,2,39.8,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2022,3,42.5,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2022,4,62.9,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2022,5,55.9,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2022,6,71.0,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2022,7,68.7,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2022,8,63.8,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2022,9,60.4,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2022,10,44.3,106.7,BoM
NT,NT003,NT West Dam #3,-22.122617,134.288273,2022,11,48.9,106.7,BoM
